tconst,nconst,director_id
tt4179330,nm6895800,52195
tt4179338,nm5183339,46736
tt4179400,nm3872651,40265
tt4179950,nm1348569,20316
tt4180286,nm3443565,37273
tt4180290,nm0922949,12641
tt4180306,nm1090843,15510
tt4180306,nm0599260,8535
tt4180532,nm0569503,8180
tt4180556,nm0112498,2185
tt4180560,nm0161330,2877
tt4180576,nm1407803,21274
tt4180650,nm6167715,50288
tt4180924,\N,0
tt4181052,nm0315041,4759
tt4181108,nm6211059,50404
tt4181158,nm3319021,36322
tt4181232,nm1456609,21858
tt4181270,nm0281599,4359
tt4181278,nm5655650,48620
tt4181290,nm6897295,52198
tt4181352,nm2586993,31345
tt4181400,nm0188027,3219
tt4181400,nm2486330,30703
tt4181716,nm1965972,26499
tt4181726,nm6897618,52199
tt4181732,nm6897636,52200
tt4181782,nm1164755,17117
tt4182064,nm4104149,41547
tt4182900,nm6898736,52202
tt4183140,nm3446697,37292
tt4183200,nm3433575,37191
tt4183216,nm3220274,35280
tt4183234,nm6019081,49843
tt4183284,nm5479525,47963
tt4183284,nm5081743,46283
tt4183300,nm4645818,44324
tt4183544,nm0876506,12044
tt4183692,nm3401779,36914
tt4183692,nm2296528,29193
tt4183756,nm1907554,25968
tt4184396,nm6900060,52208
tt4184396,nm6900052,52207
tt4184478,nm6900186,52209
tt4184704,nm1859422,25531
tt4184744,nm1358366,20493
tt4184878,nm0935664,12768
tt4185276,nm3008388,33881
tt4185364,nm0994310,13306
tt4185364,nm0547772,7907
tt4185370,nm1714255,24085
tt4185566,nm2492376,30746
tt4185862,nm1961363,26454
tt4186182,nm3431151,37169
tt4186328,nm6901765,52211
tt4187590,nm0581903,8315
tt4187786,nm1497680,22276
tt4188180,nm2317858,29365
tt4188436,nm2385602,29985
tt4188442,nm3606147,38417
tt4188582,nm3019816,33959
tt4188654,nm6902931,52213
tt4189080,nm3629203,38595
tt4189080,nm2908135,33294
tt4189080,nm3192986,35043
tt4189442,nm2078193,27507
tt4189494,nm0456509,6710
tt4189506,nm6213741,50418
tt4189646,nm1223031,18236
tt4190256,nm2177061,28330
tt4190530,nm1193346,17673
tt4191024,nm6763608,51858
tt4191054,nm0003977,572
tt4191112,nm6905457,52215
tt4191486,nm1199352,17800
tt4191580,nm1938064,26195
tt4191624,nm6905941,52217
tt4191702,nm0147737,2631
tt4192148,nm0285436,4420
tt4192552,nm2133820,28005
tt4192636,nm0394676,5793
tt4192652,nm1553755,22790
tt4192660,nm5125850,46489
tt4192740,nm1778124,24747
tt4192816,nm5129855,46511
tt4192830,nm2671096,31871
tt4192896,nm1869186,25600
tt4192916,nm2666393,31832
tt4192918,nm5061055,46190
tt4192918,nm5061460,46191
tt4192968,nm0508437,7420
tt4193072,nm0317328,4789
tt4193394,nm0770005,10647
tt4193400,nm0470081,6887
tt4193776,nm5862630,49316
tt4193920,nm6907957,52221
tt4194054,nm0911505,12496
tt4194108,nm1506908,22371
tt4194162,nm3994344,41002
tt4194330,nm6908290,52222
tt4194558,nm0005647,723
tt4194608,nm0707738,9892
tt4194758,nm6908803,52226
tt4194954,nm3649068,38762
tt4194974,nm0235632,3804
tt4194984,nm0285040,4413
tt4195244,nm4110102,41586
tt4195278,nm4342198,42831
tt4195360,nm2875340,33137
tt4195360,nm0926911,12678
tt4195368,nm2391552,30037
tt4195578,nm2312120,29319
tt4195906,nm3321405,36349
tt4195906,nm6909929,52231
tt4195920,nm5542805,48229
tt4195994,nm6910081,52232
tt4196010,nm0067747,1600
tt4196110,nm0523323,7608
tt4196450,nm1676649,23860
tt4196462,nm1287750,19383
tt4196550,nm3526166,37821
tt4196576,nm3250370,35688
tt4196776,nm0339030,5097
tt4196814,nm0581303,8311
tt4196832,nm0178251,3090
tt4196848,nm0000915,199
tt4197062,nm4509824,43714
tt4197474,nm1626391,23323
tt4197480,nm1142058,16656
tt4197632,nm6896200,52196
tt4197632,nm0931234,12718
tt4197642,nm1802381,24974
tt4198034,nm1463297,21953
tt4198438,nm2023850,27038
tt4198506,nm5369228,47483
tt4198944,nm2440088,30417
tt4199762,nm3543802,37956
tt4199898,nm1863341,25558
tt4200198,nm0287123,4441
tt4200558,nm2943533,33494
tt4200568,nm3782587,39722
tt4200600,nm0973124,13234
tt4200902,nm4182891,42030
tt4200904,nm1409622,21296
tt4201004,nm0777788,10761
tt4201004,nm0478194,6994
tt4201284,nm2742879,32307
tt4201422,nm0251277,3980
tt4201502,nm4750611,44865
tt4201582,nm2415248,30219
tt4201844,nm3861038,40203
tt4201928,nm0430927,6308
tt4202506,nm0622734,8861
tt4202514,nm3952634,40750
tt4202960,nm2444078,30456
tt4202970,nm2348846,29673
tt4202974,nm6916508,52240
tt4203016,nm4725259,44708
tt4203158,nm1522692,22505
tt4203196,nm1264031,18928
tt4203196,nm2185873,28388
tt4203200,nm4664623,44396
tt4203216,nm3298430,36141
tt4203284,nm0685289,9602
tt4203530,nm4493542,43629
tt4203666,nm6917258,52243
tt4203666,nm6917241,52242
tt4203788,nm6425087,51020
tt4203794,nm6917422,52244
tt4203794,nm6917429,52245
tt4203868,nm4401174,43129
tt4204098,nm0712801,9949
tt4204112,nm6917819,52246
tt4204450,nm2110239,27809
tt4205320,nm0019414,992
tt4205320,nm0094599,1951
tt4205426,nm6918567,52248
tt4205512,nm2919701,33359
tt4205718,nm2084813,27573
tt4205844,nm6919176,52251
tt4205844,nm6919172,52250
tt4205896,nm5319181,47328
tt4205920,nm6919260,52252
tt4206100,nm6854061,52094
tt4206228,nm0006448,738
tt4206312,nm1644084,23557
tt4206312,nm2736851,32278
tt4206312,nm2802539,32685
tt4206312,nm8960828,56441
tt4206312,nm5732395,48917
tt4206312,nm2409008,30174
tt4206312,nm1974035,26577
tt4206312,nm1021326,13939
tt4206312,nm5920000,49502
tt4206312,nm3685845,39053
tt4206312,nm2518801,30884
tt4206312,nm2426568,30304
tt4206312,nm1114257,16066
tt4206312,nm1654964,23655
tt4206312,nm4301469,42670
tt4206312,nm3268388,35854
tt4206312,nm7677493,53943
tt4206312,nm2575766,31273
tt4206312,nm4931372,45629
tt4206312,nm5607887,48469
tt4206312,nm6919527,52253
tt4206312,nm4051165,41270
tt4206312,nm3473848,37466
tt4206312,nm0890075,12209
tt4206312,nm3983096,40933
tt4206516,nm5372000,47497
tt4206532,nm6562354,51406
tt4207094,nm6920329,52254
tt4207196,nm3934670,40623
tt4208146,nm1439893,21714
tt4208256,nm1068983,15035
tt4208304,nm4081209,41421
tt4208304,nm1494496,22248
tt4208506,nm0881919,12122
tt4208710,nm1896291,25868
tt4208986,nm5213694,46864
tt4209044,nm5280437,47154
tt4209174,nm6921776,52257
tt4209380,nm5613530,48485
tt4209394,nm5064766,46206
tt4209590,nm3442182,37258
tt4209590,nm1508445,22384
tt4209786,nm6922384,52259
tt4209788,nm0815070,11248
tt4210080,nm1504572,22354
tt4210324,nm6809031,51976
tt4211044,nm2074041,27463
tt4211294,nm4451899,43412
tt4211312,nm2975353,33696
tt4211312,nm1361000,20533
tt4211620,nm1301747,19594
tt4211694,nm6924011,52263
tt4211840,nm1075618,15186
tt4211904,nm6924163,52264
tt4211916,nm3956290,40780
tt4212062,nm6629637,51561
tt4212206,nm0726457,10093
tt4212580,nm3197793,35082
tt4212752,nm5054055,46140
tt4212800,nm6663772,51648
tt4212984,nm0765392,10575
tt4213758,nm2839048,32920
tt4213764,nm0754256,10413
tt4213806,nm1665932,23766
tt4214024,nm1729121,24225
tt4214318,nm3141372,34698
tt4214806,nm3404805,36960
tt4215052,nm3567143,38133
tt4215674,nm6719069,51776
tt4215676,nm4122551,41645
tt4215684,nm6130101,50155
tt4215788,nm6927536,52269
tt4215810,nm5590177,48396
tt4215828,nm3834171,40045
tt4216730,nm6927785,52270
tt4216744,nm0849277,11668
tt4216808,nm1115569,16087
tt4216834,nm1523673,22511
tt4216902,nm0070899,1635
tt4216908,nm0898603,12312
tt4217392,nm0867262,11899
tt4217446,nm5753324,48985
tt4217878,nm0598706,8532
tt4218250,nm3761418,39589
tt4218340,nm0140372,2561
tt4218538,nm0059132,1506
tt4218572,nm2588606,31354
tt4218644,nm2976841,33703
tt4218696,nm0510731,7455
tt4218998,nm5310133,47290
tt4219002,nm6929694,52275
tt4219018,nm3153335,34764
tt4219130,nm0609399,8656
tt4219130,nm2022248,27028
tt4219272,nm1049452,14622
tt4219706,nm3390194,36821
tt4220022,nm4515941,43738
tt4220022,nm3270354,35882
tt4221366,nm5300211,47251
tt4221366,nm6438352,51066
tt4221466,nm3086975,34364
tt4221716,nm5654212,48615
tt4221854,nm1662708,23723
tt4222028,nm2199177,28467
tt4222674,nm4472365,43531
tt4222718,nm3760126,39574
tt4222732,nm1862104,25548
tt4222746,nm1547925,22718
tt4223272,nm3324753,36383
tt4223310,nm5518487,48152
tt4223366,nm0033384,1170
tt4223932,nm1140699,16622
tt4224044,nm1189869,17600
tt4224058,nm2755947,32395
tt4224288,nm6934477,52278
tt4224478,nm4700030,44573
tt4224482,nm6934578,52279
tt4224638,nm6934788,52280
tt4224752,nm3043439,34090
tt4224754,nm0340958,5119
tt4225092,nm3781891,39716
tt4225092,nm0107780,2121
tt4225092,nm4097598,41496
tt4225092,nm3893092,40383
tt4225092,nm4259291,42430
tt4225092,nm3697799,39143
tt4225092,nm6149501,50221
tt4225092,nm5220868,46886
tt4225092,nm3359084,36634
tt4225092,nm5315104,47309
tt4225092,nm7018774,52448
tt4225092,nm3467359,37432
tt4225092,nm1639750,23512
tt4225092,nm6978964,52376
tt4225092,nm6935209,52281
tt4225092,nm0003587,529
tt4225092,nm3025400,33982
tt4225092,nm1891137,25816
tt4225092,nm1049039,14601
tt4225092,nm1546474,22696
tt4225092,nm1699123,23980
tt4225092,nm4800654,45085
tt4225478,nm1822616,25117
tt4225576,nm5190606,46765
tt4225622,nm0629334,8935
tt4225696,nm4288470,42593
tt4226126,nm4156271,41845
tt4226176,nm0995840,13359
tt4226230,nm9913062,58023
tt4226386,nm6936273,52283
tt4226388,nm0771923,10679
tt4227032,nm6936683,52285
tt4227086,nm5664392,48655
tt4227128,nm4159302,41868
tt4227128,nm1083561,15368
tt4227196,nm6936973,52286
tt4227204,nm0737442,10223
tt4227282,nm0046480,1345
tt4227308,nm6937106,52287
tt4227734,nm1837648,25286
tt4228146,nm1848365,25422
tt4228146,nm1848206,25418
tt4228146,nm0426461,6246
tt4228294,nm0081179,1782
tt4228746,nm1892252,25825
tt4228772,nm0819038,11295
tt4228810,nm1202716,17859
tt4228816,nm0220274,3602
tt4228850,nm5253967,47046
tt4229298,nm0934135,12750
tt4229578,nm1010592,13667
tt4229826,nm1418764,21434
tt4229864,nm1743408,24389
tt4229938,nm0017623,961
tt4229938,nm3259387,35764
tt4229938,nm0316034,4774
tt4229938,nm0320495,4833
tt4229948,nm1550645,22762
tt4230078,nm1125815,16301
tt4230192,nm5430599,47780
tt4230204,nm2897157,33244
tt4230294,nm10336900,14216
tt4230700,nm0551358,7952
tt4230796,nm2726242,32203
tt4230836,nm6940198,52295
tt4230876,nm0049592,1381
tt4230910,nm6848495,52077
tt4231466,nm0559285,8043
tt4231486,nm6940524,52297
tt4231502,nm3238451,35567
tt4231508,nm3650433,38773
tt4231836,nm6940726,52298
tt4232066,nm4332182,42793
tt4232130,nm2704895,32080
tt4232364,nm0994556,13338
tt4232610,nm1119478,16167
tt4232620,nm0509087,7428
tt4234600,nm1319690,19868
tt4234974,nm6942912,52299
tt4235034,nm2678073,31922
tt4235342,nm2856917,33026
tt4235516,nm0903844,12380
tt4235634,nm1217568,18150
tt4235644,nm2606944,31489
tt4235668,nm1167376,17168
tt4235668,nm6943426,52302
tt4236524,nm1453507,21831
tt4236612,nm5860232,49307
tt4236994,nm0007441,820
tt4237028,nm2489045,30729
tt4237208,nm0930284,12708
tt4238156,nm2346369,29637
tt4238540,nm4561933,43960
tt4238716,nm6945497,52305
tt4238832,nm0806484,11135
tt4238858,nm2326407,29438
tt4238860,nm1918774,26048
tt4238860,nm1261176,18891
tt4239726,nm6041597,49919
tt4239726,nm0212707,3504
tt4239814,nm6946308,52306
tt4240406,nm0719298,10020
tt4240654,nm2201450,28484
tt4241024,nm0765700,10582
tt4241208,nm6122994,50134
tt4241384,nm3329521,36422
tt4241384,nm1629903,23369
tt4241778,nm6872544,52138
tt4241904,nm0371642,5510
tt4241998,nm2952003,33544
tt4242100,nm0112492,2184
tt4242112,nm6947886,52311
tt4242120,nm3240871,35592
tt4242158,nm1905770,25954
tt4242344,nm1818463,25087
tt4242538,nm6948262,52312
tt4242666,nm6033980,49892
tt4242682,nm6948361,52314
tt4242842,nm1288038,19390
tt4242844,nm0345146,5172
tt4243140,nm0639032,9069
tt4243168,nm4416761,43211
tt4244162,nm2422911,30280
tt4244332,nm4174382,41949
tt4244482,nm0259483,4076
tt4244628,nm1315243,19794
tt4244726,nm2358309,29735
tt4244994,nm0000631,142
tt4244998,nm0400436,5882
tt4245244,nm4854915,45311
tt4245244,nm14474681,21781
tt4245368,nm0004509,619
tt4245528,nm1834250,25240
tt4245838,nm3305207,36217
tt4246092,nm1170582,17236
tt4246346,nm4401685,43135
tt4246346,nm5578016,48351
tt4246346,nm6510019,51259
tt4246750,nm3410206,37010
tt4246758,nm0299677,4575
tt4246774,nm5499331,48056
tt4246854,nm2137182,28039
tt4246856,nm0225109,3676
tt4246894,nm1856835,25511
tt4247084,nm6948316,52313
tt4247138,nm5066498,46215
tt4247144,nm0969403,13202
tt4247244,nm1095699,15628
tt4247428,nm0878031,12071
tt4247440,nm0503767,7346
tt4247492,nm3679540,38992
tt4247682,nm4840973,45265
tt4247740,nm2417204,30236
tt4247828,nm1043852,14443
tt4247856,nm4880881,45387
tt4248052,nm0632300,8978
tt4248330,nm3915452,40512
tt4248930,nm6953494,52326
tt4249242,nm1429445,21574
tt4249242,nm1858480,25526
tt4249580,nm3281213,35986
tt4250438,nm1001103,13437
tt4250438,nm4083350,41436
tt4250482,nm0003931,562
tt4250566,nm0921810,12622
tt4251266,\N,0
tt4252682,nm6955778,52328
tt4253116,nm5679887,48724
tt4253132,nm4746149,44843
tt4253170,nm3209872,35205
tt4253212,nm6955838,52329
tt4253212,nm4141791,41753
tt4253318,nm1540066,22649
tt4253322,nm3516131,37757
tt4253360,nm2463304,30571
tt4253462,nm0367729,5453
tt4253462,nm0606835,8624
tt4254046,nm0766263,10596
tt4254282,nm0092116,1916
tt4254466,nm0391204,5754
tt4254562,nm0514879,7502
tt4254584,nm3258390,35756
tt4255110,nm1141362,16642
tt4255196,nm2999612,33836
tt4255252,nm2243554,28725
tt4255304,nm2860882,33052
tt4255304,nm2725627,32200
tt4255396,nm3286743,36051
tt4255554,nm1165953,17138
tt4255626,nm4355349,42908
tt4255626,nm2015017,26961
tt4255628,nm4497095,43648
tt4256516,nm1083099,15356
tt4256612,nm5386710,47557
tt4256612,nm1098369,15695
tt4257614,nm0761936,10528
tt4257926,nm0726638,10095
tt4257940,nm0907328,12426
tt4257950,nm0898547,12311
tt4257962,nm3065825,34222
tt4258292,nm1069826,15054
tt4258698,nm1973681,26573
tt4259112,nm6084734,50028
tt4259368,nm5089010,46310
tt4259408,nm6961228,52335
tt4260530,nm3283981,36022
tt4260766,nm1698635,23976
tt4261326,nm0193387,3292
tt4261772,nm0371145,5505
tt4261942,nm3309810,36253
tt4262026,nm4544031,43879
tt4262174,nm2596636,31411
tt4262350,nm2922915,33367
tt4262516,nm1539788,22646
tt4262918,nm0002159,397
tt4262928,nm2213444,28582
tt4262928,nm0760337,10503
tt4262980,nm0383688,5667
tt4262980,nm0030417,1125
tt4263270,nm1462983,21948
tt4263270,nm6549424,51368
tt4263482,nm3211470,35221
tt4263774,nm1021984,13948
tt4263774,nm0877150,12059
tt4263780,nm3177118,34921
tt4264004,nm0639032,9069
tt4264064,nm0639032,9069
tt4264426,nm2029106,27088
tt4264610,nm3239138,35574
tt4264716,nm3550972,38008
tt4265096,nm3234720,35482
tt4265370,nm0224247,3662
tt4265444,nm3637391,38669
tt4265500,nm6577962,51446
tt4265500,nm0378570,5604
tt4265508,nm0011639,882
tt4265508,nm0843467,11591
tt4265510,nm5558590,48287
tt4265536,nm2907963,33292
tt4265568,nm0757084,10453
tt4265568,nm1047180,14547
tt4265596,nm3650433,38773
tt4265596,nm6966366,52348
tt4265878,nm0921262,12614
tt4265962,nm2838224,32910
tt4266076,nm9572719,57488
tt4266638,nm4099092,41511
tt4267026,nm3192191,35033
tt4267266,nm6967817,52350
tt4267358,nm6967923,52352
tt4267358,nm6967922,52351
tt4267590,nm1104780,15869
tt4267598,nm1104780,15869
tt4268054,nm1739280,24346
tt4268722,nm3601001,38384
tt4268738,nm6968772,52354
tt4268970,nm5403089,47644
tt4269118,nm0001177,247
tt4269194,nm7516900,53589
tt4269256,nm3065825,34222
tt4269310,nm1468541,21993
tt4269746,nm2448200,30474
tt4270020,nm6965287,52347
tt4270046,nm6969571,52358
tt4270112,nm0646993,9174
tt4270254,nm2324123,29420
tt4270452,nm1634758,23424
tt4270516,nm0919369,12593
tt4270654,\N,0
tt4270828,nm0860447,11807
tt4270866,nm0490498,7146
tt4270874,nm3020991,33963
tt4270878,nm0876287,12043
tt4271730,nm1022024,13949
tt4271780,nm6970813,52363
tt4271780,nm6970811,52362
tt4271820,nm0711745,9936
tt4271910,nm0006939,783
tt4272776,nm2440040,30416
tt4272826,nm1902686,25932
tt4272866,nm0396074,5807
tt4273170,nm0453003,6647
tt4273292,nm2035118,27162
tt4273500,nm1886343,25767
tt4273562,nm0476663,6976
tt4273800,nm2105585,27771
tt4273886,nm6972592,52365
tt4274024,nm6970813,52363
tt4274036,nm6970813,52363
tt4274052,nm6970813,52363
tt4274656,nm0690770,9677
tt4274788,nm3301645,36165
tt4275772,nm1662776,23730
tt4275910,nm0952820,13041
tt4276206,nm0312856,4735
tt4276658,nm2064031,27418
tt4276752,nm4069612,41357
tt4276820,nm0359387,5367
tt4276890,nm3599033,38372
tt4277138,nm2018573,26990
tt4277142,nm0310178,4704
tt4277692,nm2550781,31084
tt4278144,nm3762623,39596
tt4278366,nm1069466,15045
tt4278760,nm3765494,39610
tt4278806,nm6977318,52371
tt4278962,nm3285589,36036
tt4279116,nm1583696,23024
tt4279250,nm2560748,31168
tt4279990,nm5917461,49495
tt4279990,nm6978198,52374
tt4280012,nm2326632,29441
tt4280052,nm2750555,32352
tt4280056,nm0343185,5144
tt4280250,nm0613981,8722
tt4280326,nm4718657,44672
tt4280464,nm2058804,27374
tt4280540,nm2526715,30936
tt4280822,nm3431151,37169
tt4281724,nm2093171,27640
tt4282466,nm3952634,40750
tt4282872,nm5177110,46717
tt4282882,nm6980340,52380
tt4283078,nm4407901,43165
tt4283414,nm0896769,12284
tt4283622,nm4067833,41347
tt4284020,nm1403892,21222
tt4284282,nm3062127,34202
tt4285136,nm5676633,48704
tt4285198,nm1531700,22569
tt4285496,nm1458734,21884
tt4285860,nm6340630,50788
tt4285960,nm1433435,21614
tt4285988,nm1406894,21255
tt4286112,nm0510862,7458
tt4286192,nm0002396,423
tt4286208,nm6983042,52388
tt4286208,nm2591553,31373
tt4286288,nm6252124,50534
tt4286330,nm4906238,45491
tt4286432,nm1046566,14521
tt4286666,nm0456239,6707
tt4286760,nm1787707,24835
tt4286940,nm2441514,30432
tt4287160,nm1034571,14237
tt4287234,nm3458550,37370
tt4287236,nm0002222,409
tt4287320,nm1242054,18598
tt4287344,nm2686359,31974
tt4287348,nm1360971,20532
tt4287350,nm1069270,15040
tt4287468,nm6984516,52390
tt4287470,nm4034847,41200
tt4287472,nm6984524,52391
tt4287552,nm6984558,52392
tt4287610,nm6394566,50930
tt4287710,nm5978751,49703
tt4287778,nm0994603,13342
tt4287848,nm3311094,36265
tt4288134,nm0690532,9673
tt4288518,nm0904605,12389
tt4288636,nm1317614,19827
tt4288674,nm1458855,21888
tt4288750,nm0449489,6588
tt4288776,nm4972776,45802
tt4288802,nm4051015,41269
tt4289062,nm0487210,7111
tt4289298,nm0620378,8833
tt4289340,nm0361735,5392
tt4290766,nm3575376,38198
tt4290974,nm6995477,52397
tt4291014,nm5663366,48647
tt4291116,nm2027655,27074
tt4291436,nm2678073,31922
tt4291584,nm4644677,44317
tt4291590,nm0352968,5279
tt4291600,nm4399706,43119
tt4291700,nm0530975,7692
tt4291880,nm5420189,47735
tt4292432,nm3437315,37218
tt4292478,nm3256434,35745
tt4292596,nm0077345,1717
tt4292604,nm6997440,52404
tt4292634,nm6771529,51885
tt4292634,nm5754097,48986
tt4292992,nm0160257,2855
tt4292992,nm8299481,55185
tt4293654,nm6997750,52405
tt4293656,nm0621992,8847
tt4293658,nm6997753,52406
tt4294002,\N,0
tt4294052,nm0383688,5667
tt4294080,nm0111184,2162
tt4294218,nm0007182,812
tt4294218,nm7039748,52498
tt4294218,nm4911380,45521
tt4294218,nm7071591,52580
tt4294218,nm5210677,46844
tt4294218,nm7071594,52581
tt4294218,nm7076889,52592
tt4294238,nm3985253,40943
tt4294238,nm3988629,40960
tt4294586,nm5126909,46496
tt4294604,nm1852383,25456
tt4294646,nm6998666,52409
tt4294662,nm3111624,34508
tt4294968,nm2099213,27696
tt4294970,nm1166930,17159
tt4294970,nm1407581,21269
tt4294988,nm6231455,50478
tt4295126,nm2190024,28409
tt4295138,nm1659104,23689
tt4295226,nm0456562,6711
tt4295258,nm1962311,26464
tt4295288,nm3475246,37472
tt4295322,nm6769999,51881
tt4295438,nm5024638,46023
tt4295546,nm6999593,52413
tt4295624,nm5546127,48248
tt4295624,nm5546706,48251
tt4295740,nm5198699,46807
tt4295750,nm5852594,49281
tt4295858,nm1024715,14006
tt4296022,nm0945449,12894
tt4296186,nm2260417,28837
tt4296186,nm0946875,12919
tt4296386,nm0698757,9774
tt4296800,nm0994553,13337
tt4297380,nm0456031,6704
tt4297428,nm6287652,50640
tt4298468,nm3292772,36098
tt4298898,nm6437311,51061
tt4298958,nm0442905,6498
tt4298966,nm2572627,31245
tt4299234,nm7004732,52417
tt4299300,nm0745131,10306
tt4299406,nm2050522,27298
tt4299616,nm3188515,35008
tt4299616,nm3762714,39597
tt4299616,nm6724621,51792
tt4299616,nm1571424,22922
tt4299616,nm1764494,24608
tt4299616,nm7005915,52418
tt4299616,nm4008764,41083
tt4299616,nm7005916,52419
tt4299774,nm3138626,34684
tt4299842,nm6143077,50195
tt4299862,nm4648779,44338
tt4299862,nm3666819,38885
tt4300024,nm2626470,31620
tt4300040,nm5434946,47795
tt4300052,nm2880096,33166
tt4300480,nm2100536,27712
tt4300596,nm7004547,52416
tt4300776,nm7007111,52420
tt4301034,nm2985589,33763
tt4301112,nm5146663,46589
tt4301440,nm1451518,21813
tt4301502,nm0840378,11542
tt4301600,nm7007844,52421
tt4302562,nm0499448,7285
tt4302788,nm4565942,43985
tt4302938,nm1325899,19987
tt4302956,nm0122216,2300
tt4302956,nm12226141,18227
tt4302956,nm0122217,2301
tt4303038,nm2372076,29867
tt4303202,nm1156199,16925
tt4303316,nm2464269,30582
tt4303340,nm0639376,9074
tt4303930,nm3248701,35670
tt4303930,nm3025848,33987
tt4303966,nm7010336,52430
tt4304408,nm2699710,32041
tt4304418,nm2758967,32420
tt4304610,nm4705493,44602
tt4304830,nm1032754,14194
tt4305148,nm0811611,11194
tt4305306,nm0946995,12923
tt4305334,nm2145112,28083
tt4305562,nm3360302,36643
tt4306116,nm1581464,23011
tt4306246,nm3845522,40110
tt4306300,nm7012390,52437
tt4306308,nm1384721,20906
tt4306308,nm7032639,52476
tt4306774,nm3993072,40993
tt4307024,nm3043687,34093
tt4307454,nm0854976,11735
tt4307476,nm2360124,29755
tt4307880,nm1011775,13697
tt4307948,nm0438731,6419
tt4308058,nm5946116,49602
tt4308452,nm6786482,51923
tt4308652,nm1906442,25958
tt4308714,nm2284440,29080
tt4308718,nm2376740,29914
tt4309356,nm3796645,39811
tt4310022,nm2850112,32985
tt4310356,nm0197246,3330
tt4310688,nm0780547,10795
tt4310772,nm0939147,12814
tt4310790,nm5024638,46023
tt4311466,nm2205548,28525
tt4311602,nm1547991,22721
tt4312236,nm0132962,2458
tt4312310,nm4436215,43320
