imdb_id,budget,revenue,certification,popularity,vote_average,vote_count
tt0212881,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0212974,0.0,0.0,R,6.085,6.2,31.0
tt0213127,0.0,0.0,R,1.258,0.0,0.0
tt0213203,30000000.0,103291131.0,G,15.902,6.7,402.0
tt0213446,0.0,0.0,,0.742,2.5,2.0
tt0213561,0.0,0.0,,0.894,4.8,8.0
tt0213690,0.0,0.0,,1.959,2.9,7.0
tt0213790,24000000.0,13700000.0,R,12.644,5.333,114.0
tt0213847,0.0,14493284.0,R,47.021,7.395,1814.0
tt0213890,4000000.0,0.0,PG,12.653,7.016,187.0
tt0214140,0.0,0.0,,0.6000000000000001,1.0,1.0
tt0214277,4500000.0,0.0,,1.863,5.7,3.0
tt0214388,0.0,0.0,R,18.19,5.808,378.0
tt0214548,0.0,0.0,,1.301,5.0,3.0
tt0214638,0.0,0.0,NC-17,1.581,5.2,8.0
tt0214646,0.0,0.0,,1.341,0.0,0.0
tt0214728,0.0,0.0,,3.632,6.4,28.0
tt0214757,0.0,0.0,Unrated,3.818,5.75,4.0
tt0214871,3000000.0,0.0,,5.059,4.0,23.0
tt0214878,0.0,0.0,,5.204,5.843,35.0
tt0215129,16000000.0,119754278.0,R,16.589,6.16,1605.0
tt0215223,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0215232,0.0,0.0,R,1.204,4.0,1.0
tt0215458,0.0,0.0,,0.6000000000000001,5.5,4.0
tt0215545,0.0,0.0,R,10.223,6.2,101.0
tt0215679,0.0,0.0,,1.354,4.0,6.0
tt0215681,0.0,0.0,,3.856,6.272,68.0
tt0215841,0.0,0.0,,0.947,5.3,3.0
tt0215941,0.0,0.0,,1.452,1.0,1.0
tt0216105,0.0,0.0,R,0.841,0.0,0.0
tt0216216,82000000.0,96085477.0,PG-13,21.005,5.944,1708.0
tt0216279,0.0,0.0,,3.335,6.143,7.0
tt0216417,0.0,0.0,,3.637,5.3,20.0
tt0216522,0.0,0.0,,1.522,6.8,3.0
tt0216578,0.0,0.0,,1.938,6.5,28.0
tt0216587,0.0,0.0,,0.641,0.0,0.0
tt0216620,2500000.0,0.0,R,4.617,4.743,35.0
tt0216625,0.0,95242.0,,11.908,6.8,182.0
tt0216651,0.0,151086.0,R,21.707,7.516,465.0
tt0216669,0.0,0.0,,1.4,4.0,1.0
tt0216689,0.0,0.0,,2.834,5.9,20.0
tt0216772,0.0,0.0,R,6.342,5.111,18.0
tt0216787,0.0,0.0,,7.399,6.85,236.0
tt0216799,0.0,0.0,,6.418,6.6,53.0
tt0216800,0.0,3818452.0,,10.24,6.769,175.0
tt0216841,6850000.0,0.0,,4.294,4.053,66.0
tt0216890,0.0,0.0,,2.573,4.0,18.0
tt0216930,0.0,0.0,R,3.041,4.765,17.0
tt0216990,0.0,0.0,,1.772,6.5,11.0
tt0217019,0.0,0.0,,3.029,5.9,29.0
tt0217086,0.0,0.0,R,4.817,3.5,11.0
tt0217107,200000.0,1160268.0,R,3.309,3.7,9.0
tt0217119,0.0,0.0,,2.923,6.259,27.0
tt0217287,0.0,0.0,,0.84,2.75,4.0
tt0217331,0.0,0.0,R,7.332,5.605,43.0
tt0217355,0.0,0.0,R,6.934,5.286,35.0
tt0217621,0.0,0.0,R,1.445,3.75,6.0
tt0217630,0.0,0.0,PG-13,15.0,5.363,365.0
tt0217654,0.0,0.0,,2.994,5.3,7.0
tt0217756,24000000.0,12372410.0,PG-13,10.476,5.22,132.0
tt0217758,0.0,0.0,,1.901,5.8,5.0
tt0217780,0.0,0.0,,0.745,2.0,1.0
tt0217788,0.0,4275.0,,1.028,2.0,1.0
tt0217869,75000000.0,248118121.0,PG-13,41.114,7.134,8147.0
tt0218067,0.0,0.0,,5.708,5.047,53.0
tt0218080,0.0,0.0,R,5.909,4.705,22.0
tt0218112,0.0,0.0,,3.678,6.0,11.0
tt0218138,1000000.0,0.0,,1.413,5.4,9.0
tt0218141,0.0,0.0,,2.12,6.459,27.0
tt0218182,0.0,0.0,R,3.27,5.9,7.0
tt0218298,0.0,0.0,NR,3.979,5.533,15.0
tt0218378,0.0,0.0,R,6.231,6.1,75.0
tt0218379,0.0,0.0,,1.907,5.463,27.0
tt0218426,0.0,0.0,,2.159,3.8,5.0
tt0218475,0.0,0.0,,1.4,0.0,0.0
tt0218533,0.0,0.0,,2.542,6.5,13.0
tt0218581,0.0,0.0,,7.939,4.9,52.0
tt0218616,0.0,0.0,,4.553,6.2,26.0
tt0218625,250000.0,0.0,PG-13,3.231,4.231,26.0
tt0218641,0.0,0.0,,2.012,3.8,5.0
tt0218741,0.0,0.0,,1.795,0.0,0.0
tt0218800,0.0,0.0,,1.033,4.2,4.0
tt0218839,0.0,0.0,PG-13,15.066,7.0,485.0
tt0218967,60000000.0,124700000.0,PG-13,28.45,6.749,1632.0
tt0219210,0.0,0.0,,0.805,4.6,5.0
tt0219214,0.0,0.0,,1.96,5.4,5.0
tt0219223,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0219288,0.0,0.0,,2.212,7.527,37.0
tt0219333,0.0,0.0,,2.23,5.333,12.0
tt0219338,0.0,0.0,,0.964,1.5,2.0
tt0219469,0.0,0.0,,3.473,5.8,5.0
tt0219519,0.0,0.0,,3.778,5.9,15.0
tt0219636,850000.0,0.0,R,3.707,6.5,1.0
tt0219640,0.0,0.0,R,2.446,4.875,8.0
tt0219643,0.0,0.0,,0.6000000000000001,1.5,3.0
tt0219653,28000000.0,47053625.0,R,22.122,5.189,549.0
tt0219699,10000000.0,12008642.0,R,21.73,6.419,980.0
tt0219854,65000000.0,110317580.0,PG,21.326,6.478,807.0
tt0219952,65000000.0,0.0,R,16.882,5.1,146.0
tt0220099,30000000.0,45554533.0,G,16.367,6.506,480.0
tt0220100,4000000.0,0.0,R,8.661,5.7,72.0
tt0220157,0.0,0.0,,2.397,3.1,8.0
tt0220332,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0220399,0.0,0.0,,1.768,10.0,1.0
tt0220627,0.0,0.0,,9.654,6.3,117.0
tt0220631,0.0,0.0,,2.015,6.32,25.0
tt0220651,0.0,0.0,,1.635,6.0,1.0
tt0220652,0.0,0.0,,1.212,5.7,7.0
tt0221069,0.0,0.0,R,5.722,6.102,64.0
tt0221073,0.0,236185.0,R,22.144,6.7,282.0
tt0221197,0.0,0.0,,2.461,3.9,7.0
tt0221431,0.0,0.0,,1.896,3.9,9.0
tt0221563,0.0,0.0,,2.5460000000000003,5.7,10.0
tt0221823,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0221838,0.0,0.0,,4.882,6.086,35.0
tt0221885,0.0,0.0,,6.036,4.667,15.0
tt0221889,0.0,313768.0,R,6.1370000000000005,5.814,59.0
tt0221928,0.0,676805.0,,4.048,5.3,37.0
tt0221982,0.0,0.0,,1.177,6.7,6.0
tt0222012,3900000.0,4900000.0,PG-13,5.215,6.529,35.0
tt0222020,0.0,0.0,,3.272,5.0,5.0
tt0222023,0.0,0.0,,0.6000000000000001,5.0,2.0
tt0222270,0.0,0.0,,6.839,6.6,67.0
tt0222293,0.0,0.0,,3.156,6.5,33.0
tt0222375,6000000.0,0.0,,1.534,3.8,3.0
tt0222666,0.0,0.0,,1.4,3.0,2.0
tt0222717,0.0,0.0,NC-17,3.465,4.333,3.0
tt0222850,1000000.0,1744858.0,R,11.518,6.523,66.0
tt0222851,12000000.0,15250000.0,R,18.133,7.122,348.0
tt0222989,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0223268,0.0,0.0,,6.245,4.966,74.0
tt0223593,0.0,10000000.0,,1.021,7.0,2.0
tt0223744,0.0,0.0,R,3.621,4.0,3.0
tt0223856,0.0,0.0,,1.969,4.188,8.0
tt0223889,0.0,0.0,R,0.842,10.0,1.0
tt0223897,40000000.0,55707411.0,PG-13,16.52,7.292,1537.0
tt0223911,0.0,0.0,,1.978,0.0,0.0
tt0223954,0.0,0.0,R,3.599,5.8,20.0
tt0224050,0.0,0.0,,1.554,7.5,7.0
tt0224086,0.0,0.0,R,4.894,6.867,15.0
tt0224394,0.0,0.0,,0.6000000000000001,8.0,1.0
tt0224578,0.0,0.0,PG-13,7.382,6.6,50.0
tt0224755,0.0,0.0,,0.6000000000000001,5.1,7.0
tt0225196,0.0,0.0,,1.687,0.0,0.0
tt0226094,0.0,0.0,R,2.208,6.2,4.0
tt0226198,0.0,0.0,,1.018,3.0,3.0
tt0226225,0.0,0.0,,1.4,2.0,1.0
tt0226238,0.0,0.0,,0.948,6.0,2.0
tt0226351,0.0,0.0,,1.171,4.8,7.0
tt0226430,0.0,0.0,,2.471,4.6,5.0
tt0226498,0.0,0.0,NR,0.6000000000000001,5.0,3.0
tt0226708,0.0,0.0,,1.206,5.8,9.0
tt0227200,0.0,0.0,,2.197,4.214,7.0
tt0227224,0.0,0.0,,1.241,10.0,1.0
tt0227277,0.0,0.0,R,7.773,6.9,79.0
tt0227458,0.0,0.0,,6.345,7.14,86.0
tt0228004,0.0,0.0,,0.875,5.0,1.0
tt0228054,0.0,0.0,,1.652,5.0,6.0
tt0228121,0.0,0.0,,1.03,2.5,4.0
tt0228180,0.0,0.0,,4.644,5.083,6.0
tt0228242,0.0,0.0,,2.223,5.976,17.0
tt0228277,500000.0,0.0,,2.316,5.3,10.0
tt0228525,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0228687,0.0,0.0,,9.045,7.117,115.0
tt0228720,0.0,0.0,PG,2.856,7.3,6.0
tt0228750,65000000.0,0.0,R,16.656,6.074,665.0
tt0228786,2365000.0,0.0,R,15.451,6.9,1284.0
tt0228871,0.0,0.0,,1.461,5.96,25.0
tt0228891,0.0,0.0,,1.836,3.7,3.0
tt0228982,0.0,0.0,,3.477,5.6,12.0
tt0228992,0.0,0.0,,0.771,5.3,6.0
tt0229226,0.0,0.0,,0.6000000000000001,3.0,5.0
tt0229260,15000000.0,47737094.0,R,22.422,4.227,665.0
tt0229340,2000000.0,1075504.0,R,7.951,7.37,50.0
tt0229362,0.0,0.0,R,2.1,5.1,6.0
tt0229664,0.0,0.0,,6.241,7.721999999999999,178.0
tt0229752,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0229942,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0230030,48000000.0,90383208.0,PG-13,36.675,6.016,1559.0
tt0230169,0.0,5708.0,,7.778,5.466,89.0
tt0230183,0.0,0.0,,1.057,7.0,5.0
tt0230189,0.0,0.0,,0.6000000000000001,5.0,5.0
tt0230252,0.0,0.0,,0.875,1.0,1.0
tt0230308,0.0,0.0,,0.871,2.0,1.0
tt0230631,0.0,0.0,,1.693,5.2,6.0
tt0230783,0.0,0.0,,1.053,5.2,5.0
tt0231138,0.0,0.0,,1.947,3.8,12.0
tt0231153,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0231496,0.0,0.0,,1.195,4.5,2.0
tt0231615,0.0,0.0,,1.4,5.0,7.0
tt0231781,0.0,0.0,NR,1.427,0.0,0.0
tt0231956,0.0,0.0,,2.903,4.4,9.0
tt0231971,0.0,0.0,,3.381,5.197,38.0
tt0232079,0.0,0.0,,3.054,5.0,21.0
tt0232083,0.0,0.0,,6.85,6.221,102.0
tt0232465,0.0,0.0,,1.001,5.444,9.0
tt0232657,0.0,0.0,R,1.211,2.0,2.0
tt0232957,0.0,0.0,NR,1.092,0.0,0.0
tt0233289,0.0,0.0,,4.245,3.2,15.0
tt0233402,0.0,0.0,,0.651,3.0,2.0
tt0233569,0.0,0.0,R,1.4,1.0,2.0
tt0233600,0.0,0.0,,4.902,5.49,51.0
tt0233656,0.0,0.0,,4.536,3.7,25.0
tt0233699,0.0,112521.0,PG-13,1.4,6.6,5.0
tt0233764,0.0,0.0,,0.8230000000000001,6.0,1.0
tt0233910,0.0,0.0,,3.135,4.8,7.0
tt0233954,0.0,0.0,,0.777,6.0,3.0
tt0234000,0.0,0.0,,6.191,6.789,102.0
tt0234058,0.0,0.0,,0.604,7.5,2.0
tt0234137,0.0,580372.0,,12.653,6.226,104.0
tt0234288,0.0,0.0,,4.318,7.184,38.0
tt0234393,0.0,0.0,,1.526,5.8,4.0
tt0234407,0.0,0.0,,2.471,6.6,12.0
tt0234499,0.0,0.0,,0.6000000000000001,10.0,1.0
tt0234570,0.0,0.0,PG,2.178,5.3,10.0
tt0234652,3000000.0,0.0,,1.978,4.7,18.0
tt0234663,0.0,0.0,,1.301,5.4,7.0
tt0234805,0.0,671565.0,,3.426,6.109,23.0
tt0234811,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0234837,0.0,0.0,,7.671,7.086,76.0
tt0234853,0.0,4.0,R,6.003,6.067,60.0
tt0235079,0.0,0.0,,0.868,6.5,4.0
tt0235252,0.0,0.0,R,1.217,5.2,3.0
tt0235353,0.0,0.0,R,1.933,3.2,5.0
tt0235547,0.0,0.0,,0.923,1.2,2.0
tt0235618,0.0,0.0,,3.088,6.8,16.0
tt0235679,16000000.0,68411275.0,G,26.817,6.469,535.0
tt0235712,6000000.0,0.0,NR,14.026,6.1,198.0
tt0235953,0.0,0.0,,1.127,0.0,0.0
tt0235982,0.0,0.0,,0.859,5.1,5.0
tt0236019,0.0,0.0,,4.78,5.627,26.0
tt0236027,0.0,0.0,,10.667,7.064,156.0
tt0236034,0.0,0.0,,2.962,6.0,21.0
tt0236167,0.0,0.0,,2.187,4.4,6.0
tt0236432,0.0,0.0,,2.406,0.0,0.0
tt0236502,0.0,0.0,,1.697,3.0,6.0
tt0237121,0.0,0.0,,0.657,2.0,1.0
tt0237539,0.0,8478434.0,,11.077,7.277,229.0
tt0237680,1850000.0,0.0,,3.431,2.967,15.0
tt0237706,0.0,0.0,R,1.249,1.0,1.0
tt0237865,0.0,0.0,,0.6000000000000001,8.0,1.0
tt0238119,0.0,0.0,,5.294,7.409,110.0
tt0238247,0.0,0.0,PG,1.899,7.0,5.0
tt0238251,0.0,0.0,,1.689,3.3,6.0
tt0238274,0.0,0.0,,1.4,1.0,1.0
tt0238276,0.0,0.0,,0.985,3.0,1.0
tt0238295,0.0,0.0,,2.213,4.7,10.0
tt0238321,0.0,47027.0,R,2.575,6.029,17.0
tt0238463,0.0,0.0,,2.178,4.333,9.0
tt0238474,0.0,0.0,,0.762,4.6,5.0
tt0238588,0.0,0.0,PG,0.6000000000000001,6.2,6.0
tt0238627,0.0,0.0,R,14.074,7.11,82.0
tt0238649,0.0,0.0,,0.717,5.0,3.0
tt0238660,0.0,0.0,PG,9.627,6.813,166.0
tt0238743,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0238883,1500000.0,1080000.0,,11.159,7.288,205.0
tt0238891,0.0,1805884.0,,9.705,7.785,576.0
tt0238994,0.0,0.0,,1.4,5.5,4.0
tt0239267,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0239381,0.0,126783.0,NR,8.426,6.3,94.0
tt0239388,0.0,0.0,,4.393,6.6,26.0
tt0239406,0.0,0.0,,2.789,4.605,19.0
tt0239431,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0239450,0.0,0.0,,11.225,4.835,100.0
tt0239522,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0239792,0.0,0.0,,2.062,0.0,0.0
tt0239955,0.0,0.0,,0.6000000000000001,5.182,11.0
tt0240156,0.0,0.0,,0.6000000000000001,4.0,1.0
tt0240400,0.0,0.0,,1.293,9.5,1.0
tt0240500,0.0,0.0,R,3.804,4.3,12.0
tt0240509,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0240585,0.0,0.0,,0.6000000000000001,3.0,5.0
tt0240880,0.0,0.0,,1.027,5.2,5.0
tt0240913,0.0,0.0,NR,11.628,6.727,143.0
tt0241079,0.0,0.0,,1.662,4.7,5.0
tt0241142,0.0,0.0,,0.6000000000000001,5.0,1.0
tt0241272,0.0,0.0,,0.651,6.5,2.0
tt0241303,25000000.0,152500343.0,PG-13,19.396,6.955,2913.0
tt0241526,0.0,0.0,,0.84,3.0,1.0
tt0241657,0.0,0.0,,1.762,7.222,18.0
tt0242024,0.0,0.0,,1.891,5.7,6.0
tt0242337,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0242380,0.0,0.0,,1.546,0.0,0.0
tt0242423,13000000.0,73180723.0,PG-13,20.983,5.505,1559.0
tt0242460,0.0,0.0,,0.6000000000000001,2.0,1.0
tt0242519,0.0,0.0,,6.311,7.074,188.0
tt0242572,500000.0,500000.0,,3.168,6.885,26.0
tt0242716,0.0,0.0,R,0.785,4.0,3.0
tt0242795,0.0,326484.0,NR,3.601,6.6,55.0
tt0243135,0.0,0.0,,3.77,6.282,33.0
tt0243171,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0243196,0.0,0.0,,1.198,2.0,2.0
tt0243327,0.0,0.0,,0.84,9.0,1.0
tt0243415,600000.0,173599.0,PG-13,2.262,5.143,7.0
tt0243441,0.0,0.0,,0.84,0.0,0.0
tt0243452,0.0,0.0,,0.6000000000000001,4.8,5.0
tt0243483,0.0,0.0,,0.6000000000000001,3.0,2.0
tt0243650,0.0,0.0,R,1.036,3.5,4.0
tt0243876,0.0,0.0,,3.74,5.722,36.0
tt0243889,0.0,0.0,,5.453,7.596,68.0
tt0243927,0.0,0.0,,1.412,3.3,6.0
tt0244092,0.0,0.0,,3.273,5.8,23.0
tt0244095,0.0,0.0,,0.871,2.0,1.0
tt0244196,0.0,0.0,R,3.506,4.4,11.0
tt0244316,0.0,0.0,,14.816,7.85,403.0
tt0244417,0.0,0.0,,0.899,7.5,2.0
tt0244437,0.0,0.0,,1.8,5.9,4.0
tt0244504,1900000.0,560943.0,,2.182,7.026,38.0
tt0244684,0.0,0.0,R,0.874,3.722,9.0
tt0244870,1000000.0,0.0,,10.934,5.874,178.0
tt0244884,0.0,0.0,,2.363,5.1,6.0
tt0245036,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0245062,0.0,0.0,,1.108,5.083,12.0
tt0245299,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0245348,0.0,0.0,,0.895,0.0,0.0
tt0245582,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0245712,2000000.0,20908467.0,R,36.083,7.618,2157.0
tt0245724,0.0,0.0,,1.181,3.4,5.0
tt0245759,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0245825,0.0,0.0,,3.298,5.0,20.0
tt0245837,0.0,0.0,,4.011,6.4030000000000005,31.0
tt0245910,0.0,0.0,,1.966,6.7,30.0
tt0245929,0.0,0.0,,8.517,8.119,113.0
tt0246072,0.0,0.0,R,2.582,5.8,6.0
tt0246124,0.0,0.0,NR,0.837,0.0,0.0
tt0246146,0.0,0.0,,0.8170000000000001,5.4,5.0
tt0246266,0.0,0.0,,2.726,6.6,28.0
tt0246323,600000.0,0.0,,1.4,2.0,1.0
tt0246332,0.0,0.0,R,1.632,4.438,8.0
tt0246405,0.0,0.0,,1.849,5.583,18.0
tt0246411,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0246498,0.0,0.0,,3.285,6.3,34.0
tt0246593,0.0,0.0,,1.325,7.321,14.0
tt0246765,0.0,0.0,,3.317,6.3,23.0
tt0246776,0.0,0.0,,0.657,6.5,1.0
tt0246870,0.0,0.0,,3.702,4.6,57.0
tt0246875,0.0,0.0,,2.986,6.75,24.0
tt0246906,0.0,0.0,,0.6000000000000001,4.7,6.0
tt0247153,0.0,0.0,,0.99,5.8,3.0
tt0247196,0.0,8524534.0,R,15.778,6.626,230.0
tt0247586,1300000.0,12413888.0,R,9.906,7.752,571.0
tt0247796,0.0,0.0,,0.6000000000000001,5.7,3.0
tt0247887,0.0,0.0,,2.192,5.067,15.0
tt0247953,0.0,0.0,,0.6000000000000001,10.0,1.0
tt0247992,0.0,0.0,,1.745,5.545,22.0
tt0248099,0.0,0.0,,2.067,0.0,0.0
tt0248103,3000000.0,0.0,,2.736,6.788,40.0
tt0248180,0.0,0.0,,0.84,0.5,1.0
tt0248185,0.0,0.0,,4.348,6.3,42.0
tt0248254,0.0,0.0,,1.257,4.7,9.0
tt0248409,0.0,0.0,,3.014,5.774,53.0
tt0248628,0.0,0.0,,0.837,6.8,7.0
tt0248925,0.0,0.0,,1.4,2.0,1.0
tt0249086,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0249172,0.0,0.0,,0.95,5.7,3.0
tt0249238,0.0,0.0,,0.98,0.0,0.0
tt0249241,0.0,25461.0,,9.674,7.884,249.0
tt0249380,0.0,940944.0,,30.606,4.825,346.0
tt0249412,0.0,0.0,,0.6000000000000001,6.3,3.0
tt0249443,0.0,0.0,,0.91,2.5,2.0
tt0249462,5000000.0,109280263.0,PG-13,33.203,7.589,3379.0
tt0249538,0.0,0.0,NR,2.798,4.4,6.0
tt0249757,0.0,0.0,,0.667,5.0,1.0
tt0249868,0.0,0.0,,0.88,0.0,0.0
tt0249892,0.0,0.0,R,3.287,5.75,4.0
tt0249893,0.0,0.0,PG-13,2.363,5.5,23.0
tt0250313,0.0,0.0,,2.111,4.7,3.0
tt0250343,0.0,0.0,,1.71,6.1,14.0
tt0250415,0.0,12000000.0,,3.744,5.6,32.0
tt0250445,0.0,0.0,,0.806,6.0,4.0
tt0250451,0.0,0.0,,0.6000000000000001,0.8,2.0
tt0250478,0.0,0.0,NR,3.883,5.941,59.0
tt0250690,0.0,0.0,,2.726,6.1,13.0
tt0250774,0.0,0.0,,0.621,5.0,1.0
tt0250944,0.0,0.0,,0.804,0.0,0.0
tt0251004,0.0,0.0,,0.84,0.0,0.0
tt0251005,0.0,0.0,,2.548,4.8,9.0
tt0251046,0.0,0.0,,0.621,1.0,1.0
tt0251091,0.0,0.0,,1.67,6.9,15.0
tt0251094,0.0,0.0,,6.34,4.538,13.0
tt0251191,0.0,32395.0,,1.677,5.3,6.0
tt0251309,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0251353,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0251412,0.0,0.0,R,1.241,6.0,1.0
tt0251422,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0251433,0.0,0.0,,9.031,6.4,135.0
tt0251756,2300000.0,10000000.0,,1.712,6.429,7.0
tt0252327,0.0,0.0,,1.521,4.3,3.0
tt0252335,0.0,0.0,,2.238,7.5,8.0
tt0252445,0.0,0.0,R,0.6000000000000001,0.0,0.0
tt0252703,0.0,0.0,,0.924,1.0,1.0
tt0252884,0.0,0.0,,1.034,9.7,3.0
tt0252985,0.0,0.0,,8.741,7.658,1521.0
tt0253056,0.0,0.0,,1.4,2.0,1.0
tt0253063,0.0,0.0,,1.911,4.7,12.0
tt0253104,0.0,0.0,,1.121,1.0,1.0
tt0253110,0.0,0.0,R,2.523,5.1,17.0
tt0253486,0.0,0.0,,2.277,6.429,7.0
tt0253525,0.0,0.0,,1.5510000000000002,6.7,3.0
tt0253700,120000.0,0.0,,2.404,4.8,6.0
tt0253842,0.0,0.0,,0.967,1.0,1.0
tt0254325,0.0,0.0,,1.4,6.1,11.0
tt0254705,0.0,0.0,,1.604,4.8,19.0
tt0255019,0.0,0.0,,0.6000000000000001,6.5,2.0
tt0255067,0.0,0.0,,7.757,6.889,261.0
tt0255094,0.0,0.0,,6.058,6.85,60.0
tt0255112,0.0,0.0,,2.407,5.9,10.0
tt0255198,8300000.0,11068800.0,NR,9.407,6.739,138.0
tt0255305,0.0,0.0,,1.201,5.4,9.0
tt0255321,0.0,0.0,,2.359,6.242,31.0
tt0255325,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0255476,0.0,0.0,NC-17,0.6000000000000001,0.0,0.0
tt0255589,50000.0,24963.0,,11.281,6.973,262.0
tt0256087,0.0,0.0,,2.597,3.0,1.0
tt0256127,0.0,0.0,,1.427,6.2,15.0
tt0256179,0.0,0.0,,0.871,4.0,1.0
tt0256375,0.0,0.0,R,1.4,6.3,3.0
tt0256378,0.0,0.0,,1.321,5.75,6.0
tt0256587,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0256630,0.0,0.0,,0.631,5.6,7.0
tt0256757,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0257255,1500000.0,0.0,,0.6000000000000001,0.0,0.0
tt0257289,0.0,0.0,,3.226,7.0,19.0
tt0257497,0.0,0.0,,3.785,7.5,25.0
tt0257818,0.0,0.0,,1.208,0.0,0.0
tt0257939,0.0,42250.0,,0.6000000000000001,6.5,4.0
tt0258210,0.0,0.0,,1.219,5.0,1.0
tt0258247,0.0,0.0,NR,1.918,7.2,11.0
tt0258489,0.0,0.0,,2.693,6.156,32.0
tt0258501,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0258562,0.0,0.0,,0.775,6.1,4.0
tt0258635,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0258761,0.0,0.0,,3.382,6.6,19.0
tt0258854,77575.0,190441.0,,0.6000000000000001,0.0,0.0
tt0258862,0.0,0.0,,1.361,5.2,5.0
tt0258883,0.0,0.0,,1.953,6.7,7.0
tt0258885,0.0,0.0,,2.46,7.0,54.0
tt0259023,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0259216,0.0,0.0,NR,0.871,1.0,1.0
tt0259221,0.0,0.0,,0.657,1.0,1.0
tt0259255,0.0,0.0,NR,0.749,5.0,3.0
tt0259442,0.0,6831.0,,5.369,4.3,33.0
tt0259516,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0259741,0.0,0.0,,2.285,6.438,8.0
tt0259744,0.0,0.0,,1.5630000000000002,6.0,12.0
tt0259974,5500000.0,16600000.0,PG,16.713,6.6,241.0
tt0260054,0.0,0.0,,2.592,6.707,29.0
tt0260332,0.0,0.0,,1.607,6.1,22.0
tt0260481,0.0,0.0,,2.958,4.7,3.0
tt0260688,0.0,0.0,,3.122,6.444,27.0
tt0260731,0.0,0.0,,0.773,7.7,6.0
tt0260991,12500000.0,0.0,,18.007,7.9,521.0
tt0260992,0.0,0.0,,0.947,6.4,9.0
tt0261000,0.0,0.0,,1.491,6.0,9.0
tt0261125,0.0,0.0,,1.719,6.8,6.0
tt0261199,0.0,0.0,,0.621,2.0,1.0
tt0261326,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0261375,0.0,0.0,,1.388,6.0,6.0
tt0261552,0.0,0.0,,7.021,6.738,63.0
tt0261734,0.0,0.0,,0.651,7.5,2.0
tt0261959,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0262196,300000.0,0.0,,1.744,6.1,11.0
tt0262213,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0262221,0.0,0.0,R,4.593,5.75,6.0
tt0262222,0.0,0.0,,2.515,5.864,23.0
tt0262432,42000.0,241816.0,,6.918,6.7,91.0
tt0262560,1.0,0.0,,2.188,4.8,4.0
tt0262690,0.0,0.0,,0.711,7.1,4.0
tt0262774,0.0,0.0,,0.6000000000000001,5.8,4.0
tt0263101,0.0,0.0,,5.211,5.573,55.0
tt0263118,0.0,0.0,G,0.6000000000000001,8.0,2.0
tt0263156,0.0,0.0,,0.6000000000000001,4.8,6.0
tt0263334,0.0,0.0,,1.734,7.147,17.0
tt0263667,0.0,0.0,,1.44,0.0,0.0
tt0263971,0.0,0.0,,1.218,4.7,6.0
tt0264079,0.0,0.0,,2.708,4.3,34.0
tt0264335,0.0,0.0,,0.6000000000000001,1.0,1.0
tt0264581,0.0,0.0,,1.4,5.5,2.0
tt0264675,0.0,0.0,R,1.03,5.6,5.0
tt0264692,0.0,0.0,,0.84,5.5,2.0
tt0264710,0.0,0.0,,1.385,4.4,7.0
tt0264916,0.0,0.0,,1.527,0.0,0.0
tt0264927,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0265018,0.0,0.0,,7.297,6.3,25.0
tt0265101,0.0,0.0,,1.994,4.8,13.0
tt0265107,0.0,0.0,,1.169,7.182,11.0
